address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,Sub,vader
60 Hyde Park Gate,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35205,35205,51.501771847178,-0.18470949069146,London,Baglioni Hotel,19.0,4ac518b8f964a52082a120e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35205,Hotel Bar,Nightlife,0.76
"135 Portland Rd., Holland Park",attraction,http://tour-pedia.org/api/getPlaceDetails?id=35229,35229,51.510184936498,-0.21039699724624,London,Julie's Restaurant and Champagne Bar,9.0,4ac518baf964a520cfa120e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35229,Wine Bar,Nightlife,0.57
171 Camden High St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35238,35238,51.538474734153,-0.14243399843682,London,Black Cap,10.0,4ac518baf964a520f8a120e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35238,Gay Bar,Nightlife,0.64
159 Old Brompton Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35245,35245,51.490797,-0.183482,London,Nam Long Le Shaker,15.0,4ac518bbf964a52022a220e3,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35245,Cocktail Bar,Nightlife,0.05
163 Rotherhithe Street,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35253,35253,51.504693814844,-0.047776825669425,London,Spice Island,1.0,4ac518bbf964a52042a220e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35253,Bar,Nightlife,0.0
91 - 95 Brick Lane,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35254,35254,51.521569386738,-0.071817209558754,London,Vibe Bar,27.0,4ac518bbf964a52043a220e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35254,Bar,Nightlife,0.36
15 Heddon St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35258,35258,51.510841367829,-0.13939780116849,London,Strawberry Moons,16.0,4ac518bbf964a52057a220e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35258,Bar,Nightlife,0.23
57 Rupert St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35259,35259,51.512134541247,-0.13376712799072,London,The Yard,28.0,4ac518bbf964a52059a220e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35259,Gay Bar,Nightlife,0.35
6 Camera Place,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35302,35302,51.4845647,-0.1792662,London,Sporting Page,8.0,4ac518bdf964a520e0a220e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35302,Sports Bar,Nightlife,0.75
82 The Broadway,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35308,35308,51.419632346964,-0.20181057981152,London,Po Na Na Souk Bar,2.0,4ac518bef964a5200ba320e3,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35308,Bar,Nightlife,0.75
171 Portobello Rd,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35312,35312,51.514791576043,-0.2044159674635,London,Portobello Star,31.0,4ac518bef964a52018a320e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35312,Bar,Nightlife,0.41
82 Seymour St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35335,35335,51.514308863471,-0.16165559413911,London,Salt Whisky Bar,31.0,4ac518bff964a52058a320e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35335,Whisky Bar,Nightlife,0.23
1-5 Curtain Rd,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35338,35338,51.521848655379,-0.080777406692505,London,Queen of Hoxton,54.0,4ac518bff964a5205ca320e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35338,Bar,Nightlife,0.4
31-33 Heddon St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35340,35340,51.511236595627,-0.13973881421826,London,Icebar by Icehotel,35.0,4ac518bff964a52060a320e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35340,Cocktail Bar,Nightlife,0.45
18-26 Essex Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35342,35342,51.568114474226,-0.0022581885799825,London,The Living Room,2.0,4ac518bff964a52067a320e3,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35342,Bar,Nightlife,0.45
1 Reuters Plaza,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35343,35343,51.504201480691,-0.019301176071167,London,Smollensky's,13.0,4ac518c0f964a5206ca320e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35343,Bar,Nightlife,0.18
39 Dorset Sq,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35344,35344,51.41375244367,-0.22234179699253,London,The Potting Shed,1.0,4ac518c0f964a5206ea320e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35344,Wine Bar,Nightlife,-0.44
30 John Islip Street,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35347,35347,51.493168,-0.127154,London,Millbank Lounge,3.0,4ac518c0f964a5207ca320e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35347,Hotel Bar,Nightlife,0.46
"Lynx Way, Silvertown",attraction,http://tour-pedia.org/api/getPlaceDetails?id=35348,35348,51.508564616667,0.039714,London,Fox@Connaught,7.0,4ac518c0f964a52088a320e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35348,Bar,Nightlife,0.66
10 West Temple Sheen,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35349,35349,51.461097497808,-0.27560709271712,London,The Victoria,5.0,4ac518c0f964a5208fa320e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35349,Bar,Nightlife,0.52
12 Osborn Street,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35351,35351,51.516667922402,-0.069916595195952,London,The Lane,4.0,4ac518c0f964a52097a320e3,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35351,Bar,Nightlife,0.29
32-34 Kingsland Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35360,35360,51.527969819725,-0.077939629554749,London,Dream Bags Jaguar Shoes,35.0,4ac518c0f964a520aea320e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35360,Bar,Nightlife,0.29
1 Whitby St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35362,35362,51.524242584634,-0.074417183244191,London,Lounge Lover,44.0,4ac518c1f964a520b9a320e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35362,Cocktail Bar,Nightlife,0.5
Mortlake High Street,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35364,35364,51.470663,-0.256625,London,The Depot,6.0,4ac518c1f964a520dca320e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35364,Cocktail Bar,Nightlife,0.33
"Sheraton Skyline Hotel, Bath Rd",attraction,http://tour-pedia.org/api/getPlaceDetails?id=35369,35369,51.481409622435,-0.43692111968994,London,The Sports Bar and Café,6.0,4ac518c1f964a520eca320e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35369,Hotel Bar,Nightlife,0.49
4 Lodge Lane,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35373,35373,51.61643410858,-0.17716020536809,London,3 Oceans Restaurant & Bar,2.0,4ac518c2f964a52015a420e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35373,Bar,Nightlife,0.8
49 Regents Park Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35378,35378,51.54032979311,-0.1578426361084,London,The Queens,12.0,4ac518c3f964a52022a420e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35378,Bar,Nightlife,0.57
191 Worple Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35402,35402,51.410763520119,-0.22810821806098,London,Wine-Bar191,2.0,4ac518c4f964a52065a420e3,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35402,Wine Bar,Nightlife,0.06
Old Quebec St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35405,35405,51.513959696278,-0.15796412902561,London,Carbon @ The Cumberland,8.0,4ac518c4f964a5206ca420e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35405,Bar,Nightlife,0.04
66 Knightsbridge,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35407,35407,51.502033298895,-0.16025822191172,London,Mandarin Bar,9.0,4ac518c4f964a5206ea420e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35407,Hotel Bar,Nightlife,0.34
48 Stoke Newington Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35421,35421,51.552036,-0.074998,London,The Marquis of Landsowne,10.0,4ac518c4f964a52094a420e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35421,Cocktail Bar,Nightlife,0.47
34-35 Great Sutton St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35432,35432,51.523257196834,-0.10106563568115,London,The Slaughtered Lamb,50.0,4ac518c5f964a520afa420e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35432,Bar,Nightlife,0.35
Old Truman Brewery,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35442,35442,51.521085,-0.072653,London,The Big Chill Bar,35.0,4ac518c5f964a520c5a420e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35442,Bar,Nightlife,0.38
204 Castelnau,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35453,35453,51.485954,-0.232356,London,The Bridge Pub & Dining Room,10.0,4ac518c5f964a520daa420e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35453,Bar,Nightlife,0.29
51 Parsons Green Lane,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35454,35454,51.475180506788,-0.20078382865178,London,Amuse Bouche,5.0,4ac518c5f964a520dda420e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35454,Wine Bar,Nightlife,0.79
11 Market Pl.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35462,35462,51.51623396,-0.140317,London,Marketplace,28.0,4ac518c5f964a520e9a420e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35462,Bar,Nightlife,0.4
31 Kensington Park Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35463,35463,51.515366132884,-0.20590782165527,London,Montgomery Place,15.0,4ac518c5f964a520f0a420e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35463,Wine Bar,Nightlife,0.53
123 Lordship Ln.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35466,35466,51.457023601968,-0.075466633100518,London,Liquorish,3.0,4ac518c6f964a52004a520e3,1.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35466,Cocktail Bar,Nightlife,-0.26
84 Uxbridge Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35479,35479,51.517900481556,-0.39499877984189,London,Castlebar,1.0,4ac518c6f964a5202fa520e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35479,Sports Bar,Nightlife,0.0
332  Kilburn High Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35482,35482,51.545387604829,-0.20185232162476,London,Power's Bar,9.0,4ac518c6f964a52037a520e3,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35482,Bar,Nightlife,0.44
53 The Mall,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35483,35483,51.5839565,-0.2830196,London,Lodge Tavern,1.0,4ac518c6f964a52038a520e3,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35483,Cocktail Bar,Nightlife,0.49
177 Portobello Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35487,35487,51.515005594766,-0.20466327667236,London,Trailer Happiness,26.0,4ac518c6f964a520ffa420e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35487,Cocktail Bar,Nightlife,0.43
112 Upper St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35488,35488,51.538094826362,-0.10264594869873,London,Slim Jim's Liquor Store,23.0,4ac518c7f964a5203aa520e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35488,Bar,Nightlife,0.38
162 Lee High Rd,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35496,35496,51.459143086053,-0.003255415795965,London,Dirty South,1.0,4ac518c7f964a52053a520e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35496,Bar,Nightlife,0.62
40 Holland Park Ave,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35499,35499,51.507887721028,-0.20339727401733,London,The Mitre,22.0,4ac518c7f964a52062a520e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35499,Bar,Nightlife,0.51
37 Wharfdale Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35507,35507,51.53341510997,-0.12081702769196,London,Central Station,6.0,4ac518c8f964a5207fa520e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35507,Gay Bar,Nightlife,0.42
30 Old Compton St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=35513,35513,51.513376932822,-0.13091053587938,London,G-A-Y Bar,41.0,4ac518c8f964a5208ea520e3,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35513,Gay Bar,Nightlife,0.35
Pretoria Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36123,36123,51.606472768559,-0.07239197958899,London,Haringey Irish Cultural & Community Centre,1.0,4ac518f8f964a520daaf20e3,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36123,Bar,Nightlife,0.62
120-124 Curtain Rd,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36151,36151,51.525986,-0.079831,London,Strongroom Bar,55.0,4ac5dbf4f964a5207cb220e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36151,Bar,Nightlife,0.3
127-129 Kensington Church St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36166,36166,51.507349552284,-0.19481693347794,London,The Kensington Wine Rooms,15.0,4acb27f3f964a52043c320e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36166,Wine Bar,Nightlife,0.53
47 Villiers St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36198,36198,51.507914726531,-0.12290492551916,London,Gordon's Wine Bar,117.0,4acdb591f964a520c7cc20e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36198,Wine Bar,Nightlife,0.43
127 Shoreditch High St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36201,36201,51.526808397052,-0.077934265136719,London,Bar Kick,38.0,4acdbafef964a520d5cc20e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36201,Bar,Nightlife,0.33
245 Lavender Hill,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36208,36208,51.46438845908,-0.16300320625305,London,Bar Social,11.0,4acdc47cf964a520f9cc20e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36208,Bar,Nightlife,0.14
4 coburg road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36271,36271,51.594147845155,-0.11304373957056,London,The chocolate factory 2,4.0,4ace2542f964a520b1ce20e3,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36271,Piano Bar,Nightlife,0.3
14a Winchester Walk,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36280,36280,51.506168180444,-0.090996623039246,London,The Rake,40.0,4ace2e9ef964a520e1ce20e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36280,Bar,Nightlife,0.4
5A Ravey St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36306,36306,51.524857,-0.082144,London,Casita,25.0,4ace4c6ff964a520bbcf20e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36306,Cocktail Bar,Nightlife,0.4
2-4 Hoxton Sq.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36314,36314,51.527421,-0.081525,London,Hoxton Square Bar & Kitchen,46.0,4ace6801f964a52066d020e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36314,Bar,Nightlife,0.27
59 Northcote Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36386,36386,51.459034200984,-0.16612529754639,London,The Holy Drinker,5.0,4acf7e48f964a52013d420e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36386,Bar,Nightlife,0.33
Bodiam Way,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36394,36394,51.532588183471,-0.28500068423741,London,Crystals of London,1.0,4acf8c76f964a52070d420e3,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36394,Bar,Nightlife,0.33
213 Blenheim Grove,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36409,36409,51.469611,-0.06982,London,Bar Story,25.0,4acfbbbdf964a52098d520e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36409,Cocktail Bar,Nightlife,0.36
96 Isabella St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36411,36411,51.504162992912,-0.10586028904786,London,Jack's,12.0,4acfbd0af964a520a6d520e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36411,Bar,Nightlife,0.32
69 Colebrooke Row,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36490,36490,51.536509232539,-0.10117536591859,London,69 Colebrooke Row,61.0,4ad0becaf964a52085d920e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36490,Cocktail Bar,Nightlife,0.42
359 Bethnal Green Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36514,36514,51.52677064647,-0.061966509704438,London,Star of Bethnal Green,27.0,4ad10b4ef964a5202fdc20e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36514,Bar,Nightlife,0.33
132 Blackstock Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36522,36522,51.561466266596,-0.099333612991158,London,T-Bird,4.0,4ad12c10f964a5203bdd20e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36522,Bar,Nightlife,0.75
53-57 Old Compton St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36527,36527,51.512671440952,-0.13264142749155,London,Comptons,21.0,4ad1feb8f964a520bbde20e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36527,Gay Bar,Nightlife,0.16
72 Stamford Hill,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36542,36542,51.566805,-0.072811245918274,London,Pangea Project,1.0,4ad21ef7f964a52081df20e3,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36542,Bar,Nightlife,0.57
217 Greenwich High Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36550,36550,51.47839522,-0.011558,London,The Lost Hour,12.0,4ad23da1f964a52055e020e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36550,Bar,Nightlife,0.22
77 Wardour St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36556,36556,51.512255691501,-0.13292654189158,London,Duke of Wellington,17.0,4ad25c1bf964a52025e120e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36556,Gay Bar,Nightlife,0.42
114 Bethnal Green Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36558,36558,51.524472112286,-0.071797370910645,London,The Verge Bar,12.0,4ad26c85f964a5208ee120e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36558,Bar,Nightlife,0.27
110 Southwark St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36585,36585,51.505850976548,-0.09961724281311,London,The Refinery Bar,33.0,4ad322adf964a52029e320e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36585,Bar,Nightlife,0.12
39-45 Bermondsey Street,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36590,36590,51.502170088508,-0.082369144196412,London,Hide Bar,16.0,4ad33665f964a5206ce320e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36590,Bar,Nightlife,0.23
288 Lavender Hill,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36677,36677,51.463914,-0.167777,London,Revolution,5.0,4ad4c979f964a520bffb20e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36677,Cocktail Bar,Nightlife,0.03
10-11 Lancashire Ct.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36698,36698,51.512661678894,-0.14543340828251,London,Mews of Mayfair,23.0,4ad4fa5ff964a520100121e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36698,Cocktail Bar,Nightlife,0.52
128-132 High St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36737,36737,51.50271255522,-0.092215724510035,London,Roxy Bar and Screen,34.0,4ad61178f964a520ea0421e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36737,Bar,Nightlife,0.42
12 Balham Station Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36747,36747,51.443442447093,-0.15140533447266,London,The Exhibit,24.0,4ad63980f964a520d70521e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36747,Bar,Nightlife,0.3
75 Maple Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36760,36760,51.394811866667,-0.3079048,London,Gordon Bennett Bar & Kitchen,14.0,4ad6a475f964a520160821e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36760,Bar,Nightlife,0.52
112 Lordship Lane,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36796,36796,51.454618,-0.077127,London,The Mag,3.0,4ad77169f964a520800a21e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36796,Bar,Nightlife,0.61
71 Wigmore St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36815,36815,51.516025,-0.150654,London,Pontefract Castle,11.0,4ad7a422f964a520200d21e3,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36815,Bar,Nightlife,0.47
65 Rivington St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36858,36858,51.526272185503,-0.079869402824102,London,Callooh Callay,59.0,4ad906d3f964a520421721e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36858,Cocktail Bar,Nightlife,0.44
5 Fernlea Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36894,36894,51.442848,-0.149272,London,Adventure Bar,3.0,4ada08e0f964a520921d21e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36894,Cocktail Bar,Nightlife,0.57
247-249 Lavender Hill,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36897,36897,51.464338569025,-0.16318003165389,London,The Sugar Cane,8.0,4ada21b9f964a520db1e21e3,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36897,Bar,Nightlife,0.54
95-97 Clapham High St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36911,36911,51.463158,-0.133917,London,Revolution,9.0,4ada4a07f964a520f92021e3,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36911,Bar,Nightlife,0.07
Cross Deep,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36924,36924,51.441344108429,-0.33282467935561,London,The Alexander Pope,3.0,4adb17a7f964a5205c2421e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36924,Hotel Bar,Nightlife,0.61
Archway Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36959,36959,51.566338371374,-0.13663720872954,London,Whittington Stone Pub,1.0,4adb56b6f964a520212621e3,2.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36959,Bar,Nightlife,-0.71
70 High Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36960,36960,51.594749741857,0.02258179966115,London,The George,7.0,4adb56b8f964a520222621e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36960,Bar,Nightlife,0.45
31 Jamestown Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=36962,36962,51.540247562022,-0.145507457541,London,Fifty Five Bar,31.0,4adb5ae8f964a520572621e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36962,Cocktail Bar,Nightlife,0.55
27 Hartfield Road,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37053,37053,51.41981735154,-0.20590782165527,London,Suburban Bar & Lounge,6.0,4ade149df964a520f37221e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37053,Bar,Nightlife,0.42
13 Devonshire Rd,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37055,37055,51.491672,-0.255687,London,Pickwicks Wine Bar,7.0,4ade2be5f964a520917321e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37055,Bar,Nightlife,0.48
43 Exmouth Market,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37063,37063,51.52598690077,-0.10898675781392,London,Cafe Kick,30.0,4adecc77f964a520c07621e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37063,Sports Bar,Nightlife,0.46
94 Middlesex St,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37138,37138,51.517202810076,-0.076940339157477,London,The Pipeline,21.0,4ae19f63f964a520778621e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37138,Bar,Nightlife,0.43
48th Floor,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37181,37181,51.499847059035,-0.01746654510498,London,Attic Bar,12.0,4ae37514f964a520579521e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37181,Cocktail Bar,Nightlife,0.22
70 Upper St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37206,37206,51.536009197595,-0.10358028183507,London,Ladybird,29.0,4ae49ad1f964a5203a9c21e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37206,Cocktail Bar,Nightlife,0.51
4 Golden Sq,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37229,37229,51.511840407251,-0.13709442962287,London,Graphic,52.0,4ae5e8d7f964a52010a321e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37229,Cocktail Bar,Nightlife,0.42
11 Dorrell Pl.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37284,37284,51.463340718307,-0.11573731899261,London,SW9 Bar,9.0,4ae8cfe1f964a52083b221e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37284,Bar,Nightlife,0.41
29 North End Rd.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37309,37309,51.494415629444,-0.21038220287967,London,Cumberland Arms,11.0,4ae9f4c5f964a520fab721e3,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37309,Bar,Nightlife,0.48
91 Brick Ln.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37341,37341,51.520652,-0.073568,London,Corbet Place,8.0,4aeb3222f964a5207fbf21e3,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37341,Bar,Nightlife,0.31
65 Westbourne Grove,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37350,37350,51.515404,-0.191306,London,Westbourne House,13.0,4aeb7555f964a52042c221e3,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37350,Bar,Nightlife,0.6
32-34 High St.,attraction,http://tour-pedia.org/api/getPlaceDetails?id=37403,37403,51.504304015885,-0.090720712698707,London,The Slug and Lettuce,8.0,4aef2978f964a5202dd621e3,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37403,Bar,Nightlife,0.2
